IDpassageiro,Nome,Deck,NumeroCabine,PosicaoCabine,Procedencia,Destino,Idade,VIP,AllInclusive,ServicoCabine,Restaurante,Shopping,SPA,ParquedeAguas,Sobrevivente
6319_01,Pristy Hammonton,G,1019,P,Europa,Grecia,65.0,0,0,458.0,0.0,555.0,0.0,0.0,0
9131_02,Grafirk Wirybody,C,303,P,America,Grecia,23.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4706_01,Andra Medington,G,762,P,Europa,Grecia,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0
3225_02,Bosoneb Surind,C,120,S,America,Grecia,28.0,0,0,0.0,3281.0,0.0,68.0,341.0,1
1068_01,Kayd Pughanders,G,167,S,Europa,Malta,38.0,0,1,0.0,0.0,0.0,0.0,0.0,0
7802_01,Backse Pead,F,1620,P,Africa,Grecia,33.0,0,0,166.0,634.0,419.0,201.0,1178.0,0
4149_01,Benew Saundez,G,682,P,Europa,Monaco,33.0,0,0,0.0,0.0,589.0,2.0,255.0,1
4537_01,Josey Mccard,F,852,S,Europa,Grecia,24.0,0,0,0.0,591.0,0.0,0.0,1560.0,0
0039_01,Jorgie Batthewitt,G,1,P,Europa,Monaco,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0
5127_01,Leneva Yanton,G,837,S,Europa,Grecia,31.0,0,0,0.0,679.0,0.0,0.0,213.0,1
4912_01,Basps Bane,D,160,P,Africa,Grecia,29.0,0,0,3284.0,84.0,0.0,0.0,2.0,0
3450_01,Pentard Knocke,B,132,S,America,Monaco,22.0,0,0,0.0,4209.0,26.0,2462.0,466.0,1
6030_05,Mollen Ellson,G,981,S,Europa,Grecia,15.0,0,1,0.0,0.0,0.0,0.0,0.0,1
9256_01,Darley Franton,G,1494,S,Europa,Grecia,28.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5960_03,Merabik Dister,C,222,S,America,Monaco,25.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3111_01,Goles Ramad,D,95,P,Africa,Grecia,22.0,0,0,1173.0,0.0,0.0,9.0,0.0,0
3732_03,Luxonon Scoudelle,A,43,S,America,Grecia,31.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1365_02,Anchird Exnutch,B,58,S,America,Grecia,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8441_01,Carita Loverceson,G,1352,S,Europa,Monaco,16.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0691_02,Fis Potte,F,123,S,Africa,Grecia,21.0,0,0,505.0,0.0,1952.0,0.0,0.0,0
9108_02,Alvia Shawforden,G,1468,S,Europa,Grecia,37.0,0,0,15.0,7.0,0.0,786.0,0.0,0
1688_03,Line Webstenson,G,262,S,Europa,Grecia,19.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5165_01,Alancy Collinson,F,989,S,Europa,Grecia,63.0,0,0,0.0,281.0,94.0,0.0,270.0,1
3514_01,Mara Batestonley,G,576,P,Europa,Grecia,19.0,0,0,122.0,170.0,52.0,0.0,465.0,0
1085_01,Troyce Wagnerray,G,165,P,Europa,Grecia,54.0,0,0,0.0,0.0,0.0,0.0,0.0,0
2798_02,Menchah Timleplet,A,23,P,America,Monaco,38.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5824_01,Carry Contrevins,G,940,P,Europa,Monaco,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8383_04,Weslie Gibbsonton,G,1368,P,Europa,Grecia,3.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7517_01,Lynnon Lunapperts,F,1557,P,Europa,Malta,25.0,0,0,15.0,3.0,0.0,635.0,0.0,0
5531_01,Ste Brity,F,1145,P,Africa,Malta,43.0,0,0,817.0,0.0,617.0,0.0,0.0,0
0969_01,Lar Emone,F,202,P,Africa,Grecia,44.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1755_01,Leneva Mulley,G,273,S,Europa,Grecia,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0
3402_01,Toal Ban,E,231,S,Africa,Grecia,21.0,0,0,2.0,0.0,898.0,148.0,0.0,0
4853_01,Gimpus Inkcablel,C,153,P,America,Grecia,30.0,0,0,4531.0,212.0,10.0,157.0,12.0,0
0709_02,Thaban Missefle,A,7,S,America,Monaco,25.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5090_03,Joyton Willy,G,821,P,Outros,Malta,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1
4437_01,Idacey Cartz,G,725,S,Europa,Grecia,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0458_01,Zanin Bedectical,D,16,S,America,Monaco,28.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4987_01,Fayene Popelacruz,G,816,S,Europa,Grecia,21.0,0,0,36.0,162.0,0.0,588.0,0.0,1
9035_01,Evenna Coleyanglas,G,1466,P,Europa,Grecia,39.0,0,0,266.0,4.0,1.0,0.0,452.0,0
6722_03,Skyrmak Dicely,E,445,S,America,Monaco,40.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4576_01,Fayene Cartz,F,942,P,Europa,Grecia,37.0,0,0,661.0,876.0,0.0,3.0,13.0,0
0466_01,Aude Beachez,F,101,P,Europa,Grecia,36.0,0,0,0.0,0.0,863.0,1.0,1.0,0
5520_01,Vanard Nasquez,G,890,S,Europa,Grecia,56.0,0,0,0.0,4.0,778.0,0.0,0.0,1
5885_04,Aliedy Oneiles,G,954,S,Europa,Grecia,19.0,0,0,0.0,0.0,0.0,888.0,0.0,0
7626_01,Nandy Stephendsey,E,496,P,Europa,Grecia,29.0,0,0,767.0,16.0,9.0,0.0,0.0,0
3890_01,Dorie Weissey,G,634,S,Europa,Grecia,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0050_01,Sony Lancis,E,1,S,Europa,Monaco,35.0,0,0,790.0,0.0,0.0,0.0,0.0,0
6428_02,Alphah Pumbody,C,198,P,America,Grecia,16.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8899_01,Helle Bookson,G,1435,S,Europa,Grecia,6.0,0,0,0.0,0.0,0.0,0.0,0.0,1
9139_01,Poselk Paste,F,1766,S,Africa,Grecia,25.0,0,0,410.0,32.0,14.0,1239.0,10.0,0
4197_01,Stanya Cooks,F,786,S,Europa,Grecia,66.0,0,0,610.0,2549.0,0.0,17.0,0.0,1
4289_01,Lidex Perta,F,890,P,Africa,Grecia,32.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8508_02,Spikes Bake,F,1747,P,Africa,Grecia,2.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5955_02,Frohs Sturt,F,1135,S,Africa,Grecia,27.0,0,0,1379.0,0.0,414.0,0.0,805.0,0
6055_03,Terops Prefule,C,185,P,America,Grecia,20.0,0,0,1883.0,0.0,0.0,8810.0,0.0,0
8999_01,Roswal Raste,D,274,S,Africa,Monaco,32.0,0,0,2555.0,0.0,456.0,2.0,0.0,0
2799_02,Sony Barrilloney,G,447,S,Outros,Malta,23.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6369_01,Dian Holcompson,F,1318,P,Europa,Malta,19.0,0,0,577.0,169.0,0.0,7.0,0.0,1
2038_01,Racyle Ingston,F,404,P,Europa,Grecia,21.0,0,0,6.0,133.0,503.0,0.0,2.0,0
8973_01,Daisya Flynner,G,1446,S,Europa,Grecia,13.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7609_01,Astorux Reeddommy,A,83,P,America,Monaco,40.0,1,0,0.0,21.0,0.0,1503.0,1392.0,0
4655_02,Rotan Seflock,B,154,P,Outros,Grecia,54.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8796_02,Hillie Jorden,F,1704,S,Europa,Grecia,14.0,0,0,588.0,144.0,1.0,0.0,168.0,0
0407_02,Luzel Mirez,F,90,P,Europa,Grecia,20.0,0,0,0.0,465.0,0.0,5.0,223.0,0
0248_01,Genifi Spanxibus,C,10,S,America,Grecia,33.0,0,0,0.0,1.0,0.0,8620.0,1063.0,0
4216_02,Sabiark Dratembid,B,134,P,Outros,Grecia,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1540_01,Shamak Clumshangs,C,55,P,America,Grecia,32.0,0,0,1.0,470.0,0.0,1440.0,2114.0,0
8503_01,Izaron Coweboded,B,279,P,America,Grecia,48.0,0,0,3784.0,917.0,146.0,1770.0,880.0,0
8986_02,Lyne Kirklander,F,1740,S,Europa,Malta,22.0,0,0,0.0,17.0,0.0,620.0,0.0,0
4474_02,Stancy Garden,G,730,S,Europa,Grecia,24.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4194_01,Oaters Kité,F,862,P,Africa,Monaco,34.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0396_01,Brinez Robins,G,59,S,Europa,Grecia,18.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8956_03,Sallyl Bonnondry,G,1453,P,Europa,Malta,24.0,0,0,0.0,0.0,40.0,0.0,575.0,0
3474_04,Tachir Pasharne,B,110,P,America,Grecia,18.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8862_02,Menkin Cluted,C,329,S,America,Malta,38.0,1,0,0.0,2191.0,863.0,207.0,6262.0,0
3606_01,Blance Daughttley,G,593,P,Europa,Grecia,46.0,0,1,0.0,0.0,0.0,0.0,0.0,0
8976_01,Tyrona Robbson,F,1737,S,Europa,Grecia,35.0,0,0,1.0,0.0,0.0,0.0,803.0,0
2702_01,Mollen Garnettiz,G,437,P,Europa,Grecia,24.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4804_01,Dorene Thorney,F,906,S,Europa,Grecia,18.0,0,0,211.0,594.0,2.0,493.0,62.0,1
4095_01,Deaney Romez,G,671,P,Europa,Monaco,14.0,0,0,834.0,1080.0,3.0,183.0,208.0,0
1676_01,Pennie Staffersby,G,270,P,Europa,Grecia,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0
0210_01,Arraid Inicont,D,6,P,Outros,Monaco,24.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4814_01,Walla Lunapperts,G,788,S,Europa,Monaco,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8638_03,Britta Holliams,G,1402,P,Europa,Monaco,3.0,0,0,0.0,0.0,0.0,0.0,0.0,1
4125_01,Jorgie Watkinsley,G,677,P,Europa,Malta,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4846_02,Isa Canields,G,791,S,Europa,Grecia,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5906_01,Dwin Santin,G,957,P,Europa,Outros,51.0,0,0,0.0,0.0,207.0,347.0,262.0,0
7577_01,Gera Beston,E,502,S,Europa,Malta,14.0,0,0,80.0,130.0,0.0,1323.0,0.0,0
6999_01,Mites Buth,E,449,P,Africa,Grecia,29.0,0,0,907.0,0.0,0.0,142.0,0.0,0
7660_01,Atrino Lisholtery,B,294,S,America,Monaco,25.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1086_04,Almary Willangsey,E,61,P,Europa,Outros,19.0,0,0,0.0,0.0,0.0,641.0,0.0,1
0070_01,Meremy Brighttt,F,13,P,Europa,Grecia,19.0,0,0,190.0,0.0,5.0,1.0,726.0,0
1424_02,Goros Sageng,B,47,P,America,Monaco,29.0,0,0,2988.0,2147.0,0.0,0.0,1779.0,0
6546_01,Bretty Pottonalden,G,1060,P,Europa,Grecia,34.0,0,0,228.0,0.0,150.0,15.0,1.0,0
5885_05,Philda Oneiles,G,954,S,Europa,Monaco,23.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7778_02,Cinst Saste,E,510,S,Africa,Grecia,17.0,0,1,0.0,0.0,0.0,0.0,0.0,0
2472_01,Elara Patrichane,E,173,S,Europa,Grecia,30.0,0,0,756.0,4.0,30.0,0.0,0.0,0
1760_01,Elicey Cardsay,F,336,S,Europa,Grecia,50.0,0,0,742.0,21.0,10.0,26.0,4.0,0
0192_01,Tance Adavisons,G,29,P,Europa,Grecia,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7191_01,Wenny Bushafford,F,1490,P,Europa,Grecia,14.0,0,0,0.0,0.0,766.0,0.0,0.0,0
0561_01,Jessa Flemaney,G,82,S,Europa,Grecia,22.0,0,0,0.0,0.0,332.0,442.0,0.0,0
6930_01,Letta Howayery,G,1129,S,Europa,Grecia,17.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5127_02,Faithy Yanton,F,983,S,Europa,Grecia,16.0,0,0,43.0,0.0,0.0,1893.0,119.0,0
4498_02,Loise Beckeetter,G,734,S,Europa,Malta,14.0,0,1,0.0,0.0,0.0,0.0,0.0,0
2055_02,Sall Woodwinez,G,330,P,Outros,Malta,32.0,0,0,0.0,58.0,0.0,0.0,642.0,1
0868_01,Ianya Peckers,G,130,S,Europa,Grecia,37.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2080_01,Henryn Joycerton,G,334,P,Europa,Grecia,46.0,0,0,430.0,0.0,340.0,52.0,61.0,0
7741_02,Jilla Matts,E,508,S,Europa,Grecia,24.0,0,0,9.0,769.0,9.0,0.0,0.0,0
7029_02,Tine Cardsay,F,1458,P,Europa,Malta,49.0,0,1,0.0,0.0,0.0,0.0,0.0,0
5171_01,Julin Estiagosen,F,991,S,Europa,Grecia,23.0,0,0,0.0,7.0,0.0,190.0,501.0,0
5566_01,Gluinon Gloyanthy,E,349,P,America,Monaco,72.0,0,0,2445.0,3023.0,0.0,704.0,20.0,0
3168_01,Jaimez Peckerson,F,658,P,Europa,Grecia,24.0,0,0,0.0,7.0,548.0,4.0,0.0,1
7773_01,Fayey Stephend,G,1248,P,Europa,Grecia,15.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4798_02,Muld Terry,F,975,P,Africa,Grecia,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1528_01,Eang Madan,D,50,P,Africa,Monaco,18.0,0,0,3992.0,673.0,1360.0,2.0,0.0,1
8272_02,Mesh Fache,F,1587,S,Africa,Grecia,4.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3318_01,Acrabih Openduave,B,123,S,America,Grecia,39.0,0,0,0.0,957.0,0.0,22.0,401.0,1
0220_06,Weney Wilsoney,G,37,P,Europa,Monaco,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0
1309_01,Regana Gordond,F,264,P,Europa,Grecia,19.0,0,0,0.0,4.0,109.0,0.0,671.0,1
2396_01,Deaney Handertiz,E,168,S,Europa,Grecia,46.0,0,0,0.0,557.0,0.0,287.0,781.0,0
7808_01,Arllia Sweenez,G,1256,P,Europa,Grecia,26.0,0,0,0.0,79.0,53.0,0.0,0.0,0
8379_01,Toniel Heney,F,1609,S,Europa,Grecia,24.0,0,0,462.0,0.0,0.0,0.0,240.0,0
0182_01,Ksorab Disight,C,3,P,America,Grecia,24.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4723_02,Gabrin Savaraldez,F,888,S,Europa,Malta,24.0,0,0,154.0,7.0,241.0,213.0,453.0,0
5608_01,Son Mclainez,F,1164,P,Europa,Grecia,14.0,0,0,30.0,757.0,115.0,0.0,0.0,1
7512_01,Byrona Berges,F,1436,S,Europa,Malta,29.0,0,0,5.0,598.0,0.0,0.0,0.0,0
3895_03,Cranch Anpie,E,233,P,Africa,Grecia,5.0,0,0,0.0,0.0,0.0,0.0,0.0,1
5497_01,Taurah Covetive,B,210,S,America,Grecia,13.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3326_01,Bretty Llobsoney,E,222,S,Europa,Grecia,42.0,0,0,0.0,0.0,1519.0,0.0,4.0,0
4347_01,Trick Saundez,G,718,P,Europa,Grecia,50.0,0,0,444.0,0.0,408.0,0.0,0.0,0
1597_01,Thewis Hahnstonsen,G,254,P,Europa,Grecia,31.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6748_01,Cank Scake,F,1289,S,Africa,Grecia,27.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8783_01,Pebix Wate,D,276,P,Africa,Outros,18.0,0,0,697.0,0.0,25.0,0.0,61.0,0
7696_01,Sceres Hooff,E,499,P,Africa,Grecia,34.0,0,0,751.0,0.0,185.0,0.0,77.0,0
6462_02,Gibers Cure,F,1233,S,Africa,Grecia,21.0,0,0,899.0,1.0,1686.0,13.0,0.0,1
4181_05,Wezena Frattyring,C,133,P,America,Monaco,31.0,0,0,2.0,8747.0,0.0,4840.0,14485.0,0
8360_02,Hekab Valousead,B,326,S,America,Grecia,31.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5510_01,Stance Ingston,G,887,S,Europa,Grecia,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3492_01,Vina Waterson,E,238,S,Europa,Grecia,33.0,0,0,44.0,630.0,18.0,96.0,0.0,0
3439_03,Saleh Modent,B,130,S,Outros,Monaco,26.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8129_04,Millie Casonston,F,1683,P,Europa,Monaco,27.0,0,0,3.0,13.0,0.0,0.0,788.0,0
1980_02,Man Freevenson,G,312,S,Europa,Grecia,29.0,0,0,1434.0,5.0,0.0,0.0,0.0,0
3423_01,Heald Johnsby,G,561,P,Europa,Grecia,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0537_01,Kylen Staffersby,G,83,P,Europa,Grecia,22.0,0,0,0.0,5.0,0.0,320.0,352.0,0
6950_01,Alurops Pringry,B,265,S,America,Monaco,19.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8046_01,Pennie Haynard,G,1300,P,Europa,Malta,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7290_01,Cheleon Bruthydre,D,227,P,America,Monaco,32.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0687_01,Lix Concy,D,23,S,Africa,Grecia,19.0,0,0,3097.0,0.0,9.0,0.0,213.0,0
4895_01,Eriana Mcleaney,G,789,P,Europa,Monaco,15.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5535_03,Blanie Arner,G,893,S,Europa,Monaco,4.0,0,0,0.0,0.0,0.0,0.0,0.0,1
7985_01,Davis Bulliamoses,F,1654,P,Europa,Grecia,18.0,0,0,1969.0,0.0,310.0,0.0,0.0,1
2411_01,Brinez Howenters,F,493,P,Europa,Grecia,29.0,0,0,19.0,2115.0,17.0,0.0,0.0,1
4644_01,Juliey Fultz,F,872,S,Europa,Monaco,13.0,0,0,8.0,1385.0,1445.0,250.0,8.0,1
7538_02,Marfar Uncionted,A,81,P,America,Monaco,37.0,0,0,18.0,2669.0,0.0,1229.0,0.0,0
1874_01,Armene Woodgezalez,G,305,P,Europa,Grecia,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0
5384_01,Polam Dinger,A,65,S,America,Grecia,34.0,1,0,0.0,5210.0,0.0,1332.0,2.0,1
6263_02,Tabia Craleve,B,213,P,Outros,Monaco,25.0,0,0,0.0,1674.0,3.0,9.0,3554.0,0
6588_02,Annon Moodsey,G,1073,S,Europa,Grecia,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8148_01,Jarena Cartez,G,1318,P,Europa,Grecia,18.0,0,0,0.0,508.0,0.0,44.0,257.0,0
0043_01,Ankalik Cylistrand,B,3,P,America,Grecia,45.0,0,0,0.0,164.0,45.0,2511.0,855.0,0
6234_01,Sters Bun,F,1287,P,Africa,Malta,40.0,1,0,301.0,0.0,1310.0,4.0,0.0,1
2432_01,Cellex Anthompson,F,499,P,Europa,Grecia,19.0,0,0,0.0,0.0,79.0,0.0,0.0,0
4498_06,Line Munozanson,G,734,S,Europa,Grecia,15.0,0,0,0.0,893.0,0.0,0.0,0.0,1
2542_01,Quid Dutte,E,153,P,Africa,Grecia,29.0,0,0,834.0,0.0,28.0,117.0,41.0,0
0088_01,Stmeal Sacre,E,5,S,Africa,Malta,45.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7408_01,Plat Katte,F,1420,S,Africa,Grecia,32.0,0,0,193.0,0.0,1116.0,0.0,0.0,0
9156_01,Eltan Geneltic,B,351,S,America,Grecia,28.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3096_01,Seat Khaf,D,103,S,Africa,Monaco,25.0,0,0,5.0,1.0,633.0,0.0,188.0,1
3686_01,Meremy Hineyley,F,696,S,Europa,Grecia,24.0,0,0,25.0,284.0,0.0,330.0,64.0,0
2413_01,Tyrona Barnoldeney,G,390,S,Europa,Malta,18.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0516_01,Vindem Eneurordry,A,6,S,America,Monaco,55.0,0,0,113.0,2492.0,41.0,0.0,2376.0,0
2385_01,Jacats Pité,F,461,S,Africa,Grecia,23.0,0,0,1773.0,0.0,78.0,0.0,3.0,0
2944_02,Ernard Nichoan,G,469,S,Europa,Malta,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0
1498_01,Karay Talls,F,295,P,Europa,Grecia,30.0,0,0,0.0,495.0,0.0,0.0,153.0,0
8559_02,Eclass Make,F,1758,P,Africa,Grecia,3.0,0,0,0.0,0.0,0.0,0.0,0.0,1
3966_01,Lillia Kerristicey,F,818,P,Europa,Grecia,49.0,0,0,324.0,275.0,0.0,0.0,0.0,0
1500_02,Gerly Cooperkins,G,230,S,Europa,Grecia,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0
0283_01,Jacky Santin,G,46,P,Europa,Malta,29.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8556_01,Mirfar Optionful,B,280,P,America,Grecia,18.0,0,0,0.0,1878.0,0.0,18572.0,10028.0,0
3025_02,Stald Fisheparks,G,477,S,Europa,Grecia,43.0,0,0,45.0,8.0,0.0,607.0,44.0,0
5299_01,Brina Coopezmaney,G,863,S,Europa,Grecia,16.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2995_01,Minus Roforhauge,B,94,P,America,Monaco,26.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3786_01,Fispot Birt,E,252,S,Africa,Grecia,38.0,1,0,0.0,0.0,1355.0,0.0,0.0,0
3692_01,Kell Mcmahoney,G,598,P,Europa,Grecia,26.0,0,0,808.0,60.0,0.0,16.0,3.0,0
4531_01,Thabius Stelative,C,142,P,America,Grecia,54.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3225_01,Minoton Surind,C,120,S,America,Monaco,17.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5539_01,Tarf Officled,B,187,P,America,Grecia,26.0,0,0,0.0,1583.0,0.0,232.0,8040.0,0
4842_01,Panzel Meate,D,152,S,Africa,Grecia,23.0,0,0,2260.0,0.0,152.0,106.0,60.0,0
2454_01,Jeandy Monroellynn,F,510,P,Europa,Grecia,19.0,0,0,0.0,0.0,0.0,157.0,644.0,0
3124_01,Stax Hapie,F,648,P,Africa,Grecia,12.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3218_01,Derine Bardinard,F,606,S,Europa,Grecia,36.0,0,0,5.0,623.0,88.0,5.0,1.0,1
5389_01,Rose Prity,F,1106,P,Africa,Grecia,27.0,0,0,2.0,0.0,1320.0,0.0,26.0,1
6139_02,Atonea Reedall,C,230,S,America,Grecia,4.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1599_01,Giedion Drelcate,C,58,P,America,Grecia,19.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8728_03,Fanna Fulloydez,F,1798,P,Europa,Grecia,23.0,0,0,1254.0,0.0,45.0,0.0,0.0,0
8407_01,Amandy Hessey,F,1613,S,Europa,Grecia,34.0,0,0,44.0,1290.0,51.0,0.0,9.0,0
8307_02,Sabiton Unkcal,A,100,S,America,Grecia,34.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8018_01,Juane Popelazquez,F,1532,S,Europa,Grecia,54.0,0,0,0.0,0.0,5.0,1268.0,26.0,0
8961_01,Mariel Blancoy,G,1455,P,Europa,Grecia,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5740_01,Minopus Cattle,A,52,P,America,Grecia,42.0,0,0,0.0,16.0,0.0,144.0,7492.0,0
6662_02,Dianie Whitez,G,1087,S,Europa,Grecia,23.0,0,0,0.0,0.0,0.0,0.0,0.0,1
1455_03,Rotanin Wassird,B,62,S,America,Monaco,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8298_01,Gal Prité,F,1593,S,Africa,Grecia,12.0,0,1,0.0,0.0,0.0,0.0,0.0,1
9081_08,Virgie Clemondsey,G,1476,P,Europa,Malta,3.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7278_01,Des Bryants,E,485,S,Europa,Grecia,17.0,0,0,0.0,188.0,795.0,0.0,0.0,1
1799_01,Shalle Leonaldez,G,295,P,Europa,Grecia,19.0,0,0,5.0,639.0,0.0,84.0,180.0,0
8401_01,Ariton Susent,C,315,S,America,Monaco,31.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3699_03,Dabiton Tronsive,C,123,P,America,Monaco,30.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5240_01,Loisey Melez,G,853,S,Europa,Grecia,29.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5514_02,Shanie Monroellynn,G,889,S,Europa,Malta,2.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8722_02,Triple Pine,E,558,P,Africa,Grecia,36.0,0,0,2002.0,0.0,10.0,87.0,0.0,0
5552_01,Skix Potie,F,1150,P,Africa,Grecia,28.0,0,0,0.0,0.0,0.0,0.0,0.0,0
4159_01,Hilley Harperez,F,782,S,Europa,Grecia,15.0,0,0,0.0,2.0,15.0,5.0,842.0,0
6839_01,Ellena Fryan,F,1307,S,Europa,Grecia,36.0,0,0,1912.0,0.0,0.0,2.0,0.0,0
2234_07,Sumpid Gread,F,448,P,Africa,Grecia,24.0,0,0,2538.0,0.0,61.0,0.0,0.0,0
0585_03,Flams Fone,D,22,P,Africa,Grecia,23.0,0,0,2648.0,0.0,1092.0,0.0,0.0,0
4782_05,Alrairk Maxled,C,189,S,America,Monaco,48.0,0,0,0.0,342.0,929.0,10887.0,0.0,0
1500_06,Bobbyn Barbes,G,230,S,Europa,Grecia,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6442_01,Camiet Gainebergan,G,1045,S,Europa,Grecia,17.0,0,0,0.0,0.0,0.0,1806.0,0.0,0
1058_01,Keithy Ingston,F,201,S,Europa,Grecia,19.0,0,0,0.0,0.0,27.0,53.0,677.0,0
3995_03,Colle Casonston,G,655,P,Europa,Monaco,27.0,0,0,0.0,0.0,2.0,0.0,808.0,0
4254_01,Alasmon Idercaling,B,136,P,America,Monaco,33.0,0,0,5493.0,9401.0,23.0,3013.0,303.0,0
4874_01,Gech Cusa,F,925,S,Africa,Grecia,32.0,0,0,654.0,0.0,655.0,0.0,0.0,1
3648_01,Tany Mcculley,F,687,S,Europa,Malta,39.0,0,0,0.0,0.0,0.0,1144.0,0.0,0
2560_01,Pennie Loway,G,412,P,Europa,Malta,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0907_01,Achah Cassiding,B,34,P,America,Monaco,41.0,0,0,0.0,5738.0,7.0,9038.0,28.0,0
5087_01,Sunk Birt,F,1036,P,Africa,Grecia,44.0,0,0,2575.0,3.0,20.0,0.0,0.0,0
6970_02,Coakey Pread,E,465,S,Africa,Outros,29.0,0,0,456.0,230.0,363.0,0.0,0.0,0
6907_01,Louisa Mcmahoney,G,1117,P,Europa,Grecia,29.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1091_01,Dills Miste,F,223,P,Africa,Grecia,35.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0964_02,Weidus Platch,B,36,P,America,Grecia,48.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5747_01,Troya Hallahaney,F,1192,P,Europa,Grecia,29.0,0,0,715.0,47.0,0.0,0.0,0.0,0
4911_01,Adriet Hughriend,F,998,P,Europa,Grecia,18.0,0,0,0.0,0.0,0.0,702.0,0.0,0
